Sample,Species,Diversity,Treatment,5.04997,5.09997,5.14997,5.19997,5.24997,5.29997,5.34997,5.39997,5.44997,5.49997,5.54997,5.59997,5.64997,5.69997,5.74997,5.79997,5.84997,5.89997,5.94997,5.99997,6.04997,6.09997,6.14997,6.19997,6.24997,6.29997,6.34997,6.39997,6.44996,6.49996,6.54996,6.59996,6.64996,6.69996,6.74996,6.79996,6.84996,6.89996,6.94996,6.99996,7.04996,7.09996,7.14996,7.19996,7.24996,7.29996,7.34996,7.39996,7.44996,7.49996,7.54996,7.59996,7.64996,7.69996,7.74996,7.79996,7.84996,7.89996,7.94996,7.99996,8.04996,8.09996,8.14995,8.19995,8.24995,8.29995,8.34995,8.39995,8.44995,8.49995,8.54995,8.59995,8.64995,8.69995,8.74995,8.79995,8.84995,8.89995,8.94995,8.99995,9.04995,9.09995,9.14995,9.19995,9.24995,9.29995,9.34995,9.39995,9.44995,9.49995
1,Lespedeza capitata,Monoculture,Control,12.540845,9.223248,-80.68234,147.5768788,63.906334,36.392302,-75.355644,55.335261,-15.79174,10.895278,11.581938,33.567345,23.8089793,32.346119,44.942248,74.00634,70.25031,59.11285,78.93948,127.6784,123.6081,153.47309,108.80303,82.556418,105.3899524,126.4404362,62.955307,-81.59504144,-29.276005,83.740975,1.690809,421.160355,-194.975386,-207.51148,-10.347743,149.33947,158.10569,119.34393,423.067237,167.114028,-225.751004,-29.594039,53.459006,-92.57842,58.574548,-21.9224706,-41.868842,363.34612,-38.97374,-288.41674,-131.461161,-110.626114,-93.696966,-127.3206311,-129.349285,52.2681047,134.458087,18.56403,-56.5715903,2.51828517,8.185636,-5.291176,-8.78167931,36.336848,22.255615,36.242883,23.296489,35.573454,37.820267,12.913938,41.0677476,38.597082,38.46519,37.7788766,37.756323,4.13E+01,47.23086,38.687245,40.645734,37.477526,38.45701392,39.058807,43.16939,38.9538081,38.424053,38.189519,36.749934,39.8366504,33.777211,35.127034
2,Lespedeza capitata,Monoculture,Control,15.529841,24.068975,-83.42989,48.5869743,-65.334193,9.299871,-90.5137077,31.466229,-96.33988,11.62996,32.521988,29.046415,31.3798909,41.92716,44.865381,103.968,85.0877,91.60489,111.89444,185.3625,123.54832,170.69209,91.57499,55.892235,38.2016527,14.5471202,73.110524,-42.96184685,-50.095916,-38.016361,55.9884,32.812379,-16.838827,-94.7971,78.987309,234.05178,218.75217,303.16169,104.046782,99.807695,-47.339523,-29.505586,64.232785,-84.86341,5.792627,-33.5394143,-49.687045,-58.02077,-107.75924,-93.4175,-100.946795,43.902893,-88.220814,-17.7163993,-87.756728,14.4623925,31.349553,31.131603,8.4528502,-19.88617266,22.050652,12.711473,-5.719381,32.613899,22.026989,33.408123,14.990495,30.71897,30.016449,11.061313,30.4363847,35.428083,34.246432,33.5678598,33.661354,3.00E+01,37.699935,34.336698,31.070136,30.43036,33.53851634,32.123038,44.829,30.3895421,35.161644,30.782021,31.400402,30.5714622,32.702702,28.481952
3,Lespedeza capitata,Monoculture,Control,17.093436,36.395141,-86.12677,37.4697296,-65.552227,9.166609,-97.8368361,32.286133,-103.93133,23.790692,33.659825,34.482291,33.7892744,45.123942,59.032805,107.16173,93.11672,112.35697,128.71413,188.8444,148.41149,184.01618,116.48654,81.094219,70.9719314,44.4192895,97.321244,-18.65068581,-26.19089,-24.248828,71.611715,50.352784,96.654539,-139.60839,104.151927,217.245,208.15946,291.46167,103.796432,130.881637,-67.557392,-41.592919,32.32786,-92.90448,-6.894329,-49.5105367,-71.969411,-46.93905,-80.70772,-88.09431,-124.770957,-42.484747,-94.949082,-34.5655954,-97.323731,-0.3688645,27.11712,34.807655,13.0204823,-29.17079693,33.835352,11.068125,-11.63468576,30.213681,28.105828,33.586708,17.522693,31.854402,31.743482,10.031884,32.1136189,35.134133,33.993802,35.8668685,37.021055,3.55E+01,47.632881,39.482768,35.848504,35.223177,35.97541075,35.802536,45.109722,33.1464909,35.27924,33.540783,35.391911,35.3381076,36.477912,33.408693
4,Andropogon gerardii,Monoculture,Control,-11.378796,-4.207804,16.20363,-40.6711921,39.571448,35.258531,-17.3307985,24.087861,-43.10424,54.33183,29.55117,41.381835,22.488711,28.646561,15.112041,-32.83198,-35.72883,-34.97063,-59.74878,-117.545,-83.3308,-118.37706,-49.7969,6.814332,6.9365796,9.3385103,-50.472806,-20.27900731,-42.632884,216.204133,-95.775196,212.351259,-236.498835,-143.43861,-181.730539,-199.79796,-240.35839,-247.1534,-121.995921,-84.014104,-283.341476,-71.968689,-86.238364,-63.409,-35.724548,69.9140446,-18.202187,392.22376,149.29879,-233.84582,-86.583338,-155.979865,-21.019699,23.6973434,-113.605729,-3.1234682,43.415908,4.006273,-33.1814886,18.91381499,-30.241222,13.413228,34.36754673,36.934815,40.681794,39.647758,50.668003,38.057995,36.219056,49.321752,39.5861561,42.598967,37.564602,37.8752772,37.793493,3.73E+01,30.412811,32.329622,37.498293,37.663666,36.2359444,37.370701,32.582311,36.3116989,33.838885,33.694395,34.309254,35.4866449,36.556028,36.565317
5,Andropogon gerardii,Monoculture,Control,93.238529,-111.230435,122.72541,11.0374957,65.560683,12.874699,376.8372772,-37.45794,593.3991,-44.1284,-50.702445,-49.186299,-32.505815,1.664387,-40.135862,-106.84717,-106.72839,-85.73965,-106.36567,-152.6704,-137.61743,-175.38936,-143.88912,-133.765861,-111.1604134,-101.3594626,-87.867172,415.0557767,-31.149481,-69.46114,-85.463769,-134.161532,-44.677021,263.0293,41.067287,-167.52035,-132.69709,-149.24116,-71.519887,-238.012265,405.029262,375.634603,-60.275132,358.3862,-1.726251,-5.6899203,30.790887,-70.63079,-112.34614,407.8911,183.052244,151.203812,378.415162,140.3469497,136.372942,-64.1046439,-50.211981,-64.480006,-11.158439,31.04953489,22.418114,21.789632,157.4604715,-42.964087,-10.862813,-38.748998,-22.818377,-58.227003,-66.74388,-27.874888,-65.0846229,-56.821955,-67.902951,-66.0102159,-56.379383,-4.46E+01,-71.152062,-81.25496,-65.844362,-56.884614,-50.94628922,-62.341381,-64.169146,-55.5706434,-57.573606,-66.814172,-71.574546,-58.0911009,-56.896153,-59.275118
6,Andropogon gerardii,Monoculture,Control,-40.151801,8.57858,105.87049,117.463702,160.6485,36.84358,161.9351437,29.442744,207.60788,20.357728,7.536502,3.486559,-0.7751126,-11.474964,-10.394017,-50.85201,-59.63696,-48.21799,-77.98307,-132.8107,-94.24159,-127.34018,-34.4385,-13.508535,5.7572672,12.6285416,-3.149187,133.7881789,91.045983,-22.915661,-72.604147,-118.126309,154.557605,-32.18448,-132.78181,-204.30835,-170.44304,-268.59084,-227.084561,-133.338483,-18.5511,65.804359,-67.629367,76.35257,-72.164066,-0.4310921,-32.218766,-25.10624,25.36789,235.94534,-39.551715,-59.141227,135.923688,12.8964185,-67.088049,-18.5126166,-1.386713,-6.207227,15.7880717,62.95711182,-12.980951,11.479219,60.3608541,24.904809,32.673946,20.157254,46.124088,27.39209,22.103431,22.488973,22.1313396,19.744847,23.072481,22.0914282,21.879949,2.34E+01,6.500954,19.715033,19.676959,22.902653,21.62919745,20.209366,16.173672,20.8330222,21.298651,22.126336,16.399014,16.1306177,22.454713,23.279417
7,Lespedeza capitata,Polyculture,Control,56.600488,43.715013,-73.38553,13.4244689,-89.168556,32.499063,-62.4126719,30.906918,-199.95935,11.45202,55.259275,42.02609,38.0719675,35.516975,40.590629,93.62398,95.50361,90.29727,120.19721,160.8723,117.55014,141.00737,84.0086,47.775944,44.6011562,20.3872306,89.623346,-13.89931925,-42.598583,-19.203195,72.074553,2.311954,204.454089,-158.70114,29.165656,178.27491,176.15332,229.20197,61.350422,296.609009,-124.413807,-41.28187,84.9586,-79.08481,66.624906,-1.0623993,-59.041655,-60.34936,229.60671,-190.19968,-85.816498,74.14138,-67.949585,25.5869155,-96.916487,38.9590634,18.916827,125.114836,-24.4905104,-3.91850298,68.823671,9.314049,-10.27225226,31.985757,21.280967,32.931423,23.192508,32.631573,32.553404,24.645372,32.5667017,32.277663,33.182294,33.7148626,33.518817,3.15E+01,43.66423,37.395463,33.401151,32.88247,32.97075698,34.165895,44.537345,31.4973696,34.701349,32.250866,32.853013,32.1497368,32.828722,30.221835
8,Lespedeza capitata,Polyculture,Control,56.330899,28.406897,-89.13499,-29.2227923,-102.27785,22.751618,-63.6898708,-3.18981,-201.37411,-16.07357,24.523079,15.729889,-4.6068759,25.686987,22.336075,67.29508,83.99334,78.02148,102.63911,107.7677,108.90236,99.12198,61.19562,11.307692,0.2929634,-4.710443,54.947513,-18.78589406,-39.100735,-29.099182,57.570573,23.922926,5.860414,81.30831,37.926241,138.31391,113.82002,144.82876,36.281274,40.406309,128.662682,-31.877237,119.209318,-42.9794,98.141696,13.7709553,-61.441813,-60.11212,-98.43161,21.0804,-82.486856,152.052387,-70.116331,4.6913633,-29.652937,4.5974709,3.877166,19.534359,249.8268854,2.00996795,141.844553,57.165662,-19.50151221,11.378795,9.435735,6.333669,-2.483857,8.345991,5.703843,-1.388481,4.810936,6.905652,8.96195,9.6599897,5.711851,5.75E+00,10.753897,16.312416,9.845361,8.055223,11.35602372,2.687958,21.608612,2.0787319,7.869065,14.112415,13.937682,10.7063348,12.999043,5.308076
9,Lespedeza capitata,Polyculture,Control,6.320511,31.830091,-67.63173,-28.1044549,-73.784981,20.126818,-62.412878,46.600011,-247.86273,14.411875,43.828129,59.880897,38.6703012,52.538704,70.584711,91.63785,108.54729,80.30075,96.5769,121.4574,135.00601,137.72545,119.15456,82.882707,92.4174441,120.1921587,39.095527,-45.8531503,4.921907,77.417846,436.37153,109.588714,-202.826604,-219.12388,-56.874671,79.24805,88.43713,53.65013,342.784548,74.86982,-259.804296,-69.360083,4.405939,-100.96482,60.495587,40.2182314,452.620238,35.6099,-43.55573,-290.47991,-132.386666,-72.890329,-96.295415,-109.7409905,-125.485198,176.3199003,45.796801,28.834236,-51.5947087,26.07009365,-38.074935,2.775525,-6.22160338,41.151383,25.848372,38.11524,28.539282,35.822675,37.714143,25.58178,41.8313314,38.462793,39.988768,38.3094386,39.191652,4.07E+01,45.887151,38.208212,39.99706,37.889856,37.69441377,39.289354,42.257855,39.2213438,38.420082,39.116348,36.817418,40.3749076,34.155833,36.201542
10,Andropogon gerardii,Polyculture,Control,-12.272142,14.514345,19.28824,-46.8906894,18.228078,31.713778,6.2210193,38.507823,37.93355,85.251433,16.893281,26.559332,29.0519223,17.624207,15.531732,-35.38951,-42.09365,-39.02295,-68.37904,-131.4815,-95.0494,-127.2468,-71.73294,25.968247,-38.3886407,-0.6282625,-65.617015,-43.02592952,-48.741607,152.616785,-102.686431,-112.575514,-212.419356,68.0032,-181.245257,-204.11889,-245.2034,-258.11481,-255.241029,5.845736,-218.35162,-94.063046,-109.149718,-40.42408,-47.826978,32.9010281,-44.981887,-34.73002,322.07701,-157.40818,-85.468252,-144.632094,-4.024434,11.573075,-111.94049,-4.6462913,19.529182,53.613035,-32.4575152,39.68378904,-24.608943,15.976334,27.01083253,40.070552,43.091725,38.550294,57.168159,40.748311,34.106073,42.162332,37.6223189,41.809534,34.975893,34.5537698,35.539905,3.42E+01,22.568846,31.169576,33.821823,35.393657,33.56995591,34.704888,28.40445,33.6503883,32.44214,29.75637,30.780797,31.5369902,33.379167,33.024828
11,Andropogon gerardii,Polyculture,Control,-29.836402,38.293128,130.14746,20.1634004,136.301247,-70.941811,30.1239736,-59.902932,179.57677,-23.177892,-74.814424,-76.041128,-43.7341186,-56.911277,-81.621082,-105.77582,-125.26149,-105.70495,-144.48939,-175.5577,-135.57417,-151.35491,-129.0537,-95.09418,-99.8478257,-84.3496763,-106.767386,-56.2026593,23.283982,-144.04753,-123.160013,-136.925184,-117.49058,236.23793,106.388682,-163.30968,-122.0922,-150.03392,-152.024283,-255.468816,354.587851,6.624127,-23.337863,88.855,-58.074699,38.8958264,86.677477,-52.20074,-134.8377,262.98188,342.474259,48.268327,63.880964,36.7269331,118.783369,-105.8286235,-79.073091,-97.037592,7.0258976,-5.96770349,-24.54946,-1.426962,-28.77864775,-58.234951,-41.828135,-75.064675,-75.360317,-87.548973,-75.770433,-68.430152,-76.9365733,-72.729432,-71.191805,-67.2940849,-78.604036,-8.24E+01,-99.69133,-81.823584,-81.83743,-64.521133,-71.91736373,-89.351056,-69.68096,-59.8179823,-67.340187,-76.429751,-78.285465,-75.7011646,-75.414315,-83.080208
12,Andropogon gerardii,Polyculture,Control,-75.302258,-81.26233,185.1,28.2423134,59.741121,4.210921,104.5040834,37.172029,402.15028,-72.389339,-99.714325,-124.860825,-135.0277435,-161.68737,-142.121195,-170.54494,-157.40531,-123.32405,-170.94781,-190.3458,-159.14884,-101.46821,-108.83406,-114.709331,-45.3007493,-31.3126919,-21.134104,33.70445966,248.002821,-87.594492,-74.549339,-99.346444,182.360527,136.61387,30.27251,-88.17019,-57.80136,-195.94402,-178.744644,-270.83645,118.55362,-1.635158,-152.073665,105.84017,-114.248278,-35.1055057,-32.138965,-106.0897,-163.74421,100.821,196.341374,-14.605573,51.877941,-41.1849883,415.883628,-86.6844634,-120.713777,-134.102912,-66.6697803,-81.31981863,-122.554198,-105.726784,-60.48400039,-118.19943,-89.13176,-124.88553,-122.769086,-130.78447,-151.45551,-110.160462,-131.3597906,-130.150966,-114.309951,-129.3983054,-147.167353,-1.59E+02,-146.891891,-104.233179,-124.694897,-118.749543,-130.4821356,-138.040829,-149.532218,-135.4262842,-148.789105,-116.757668,-95.992208,-121.9680496,-130.337963,-136.007537
13,Lespedeza capitata,Monoculture,Pesticide,-6.568334,1.414255,-78.97646,-39.6441898,-80.540847,17.858975,-78.1535012,40.424108,-118.9957,5.203027,35.969909,54.273633,32.7227034,46.149328,62.078531,92.67524,97.52719,82.96444,111.4906,152.4282,145.07246,160.02242,127.63252,96.025645,82.8199246,136.4990198,63.150825,-91.06325776,-36.696561,125.688996,58.431208,375.270547,-197.303571,-223.2628,-43.480143,142.9835,81.59362,163.82107,244.698589,116.105686,-259.938685,-72.62279,2.007207,-130.98597,17.582227,-29.4048137,-16.684548,355.29314,-79.19551,-288.02292,-124.6525,-94.529,-77.182648,-120.4647068,-132.382932,107.1744854,118.213851,19.991994,-43.0405602,18.68918843,-17.131976,-8.573505,-7.62015233,40.150926,23.471245,40.193207,23.529429,35.268039,40.186458,13.934244,40.5210424,37.44998,38.847608,40.6322373,38.479522,4.10E+01,50.832916,39.405929,39.983536,36.828603,37.6179725,38.438454,44.967589,37.6938863,38.02717,37.701314,36.594834,40.9804426,34.116795,35.50765
14,Lespedeza capitata,Monoculture,Pesticide,18.203878,26.379345,-46.55375,-2.4922597,-76.204341,21.494232,-66.717848,17.567022,-172.70903,-17.698655,24.101448,33.930325,18.730586,26.197164,44.048133,113.42139,116.7489,117.09084,156.8835,226.4673,196.91572,221.43759,154.12812,127.407737,109.7901754,69.7341673,145.73195,10.39837032,46.921358,36.446371,143.153554,87.552385,10.221878,61.85153,215.68704,344.96657,332.02426,409.4463,325.038993,146.542203,80.320289,68.050388,114.280843,-70.64001,55.908716,-39.4583016,-64.827453,-80.33736,-134.00933,-105.3771,-87.906855,-16.519001,-90.330956,-21.4622837,-78.618528,-26.0096122,-1.908851,-4.09952,88.8387163,-48.30823449,37.426245,-13.331265,-43.412171,-1.936334,-1.280725,-3.052067,-19.796811,-4.734777,-4.568628,-27.728542,0.1290723,-1.908629,2.08628,0.3632455,3.42227,-3.84E+00,8.365053,-2.082757,-5.572011,-4.351938,0.01333465,7.102609,3.697393,-0.8095581,5.234038,-2.089358,3.855957,-0.1335432,2.519963,-6.23003
15,Lespedeza capitata,Monoculture,Pesticide,21.114512,9.236679,-92.93761,-35.0731152,-109.658682,11.540006,-93.9966369,25.384557,-59.8822,22.070142,56.565033,52.023381,42.4322537,50.21617,60.193193,82.76605,78.88102,66.6156,84.88216,111.1036,83.97114,108.47706,69.52178,49.196938,39.021558,12.3301667,57.559295,-35.82204194,-81.231945,-38.784454,52.340177,-13.49432,46.264,-188.78859,-15.970204,85.88712,42.34193,87.91598,-37.280351,172.629232,-163.938392,-99.807206,-8.383806,-107.81524,6.508624,-35.0931673,-69.377574,-62.24231,126.0722,-205.45464,-108.86237,-1.326861,-79.287856,3.4984168,-106.394436,17.8744149,22.988765,81.278248,-25.2868616,0.04330832,57.449418,19.940484,-9.8379892,35.008925,24.141829,36.405775,20.92628,33.731368,38.612215,17.307991,38.7421207,35.478685,36.854536,34.4132976,38.279224,3.45E+01,50.425013,43.419392,35.013417,35.302392,35.59784022,36.634359,42.95119,32.4707833,35.342551,36.147394,37.863583,36.5019496,35.935343,32.664154
16,Andropogon gerardii,Monoculture,Pesticide,-28.127048,-31.705445,34.65001,-54.103684,32.719443,42.749787,-16.0061565,-10.574437,-68.42658,34.93494,19.885999,34.638897,48.7570256,18.675237,11.435327,-33.68455,-37.81739,-33.187,-61.67413,-122.4102,-93.86678,-128.19713,-81.47161,48.848706,-52.1700874,-14.6139443,-65.739754,-51.11721116,-9.014917,104.887845,-83.11233,-123.388105,-92.078994,77.52425,-205.76548,-208.84325,-231.13806,-284.69368,-255.069009,41.691186,-206.8486,-74.832481,-84.682053,-28.28557,-22.595982,47.3456321,2.188849,-27.95281,396.43538,-156.45564,-57.005268,-52.959467,-18.923008,49.579522,-101.647603,6.4025088,26.149927,92.464484,0.6195863,53.88793691,-10.647548,56.451927,81.42932989,37.060324,47.235194,38.755009,56.719609,37.029738,36.333604,47.854294,38.4009153,37.772132,35.211956,34.373882,36.918035,3.83E+01,26.761233,27.024147,33.86226,34.739256,33.18579798,33.988834,27.943962,33.8294291,31.605448,30.8508,28.721841,30.0027234,33.525018,32.800663
17,Andropogon gerardii,Monoculture,Pesticide,36.930364,50.808219,89.84652,-77.9194624,-15.856666,-43.13299,-0.7931064,-57.388207,99.43116,36.755279,-19.944181,-6.285262,8.374152,-8.596832,-27.048639,-66.79934,-69.1131,-73.12407,-93.34209,-125.4408,-105.88492,-137.49561,-65.32465,-55.878686,-46.0536617,-52.0772545,-76.594794,-17.07337952,7.895324,-77.535238,-112.858647,-130.748892,-114.841667,104.73302,-7.519327,-171.99931,-177.8477,-195.4654,-163.152423,-206.327325,137.086517,-31.807058,-54.856778,13.84451,-20.262147,-23.3607051,31.651283,-55.92863,-112.51784,243.2566,66.697112,3.223693,33.984132,37.5984301,4.802749,-45.2717314,-27.949086,-47.80206,-2.6516459,-8.17120539,-17.179751,38.549818,24.11135374,-8.305562,1.007613,-1.365764,-15.964423,-8.851883,0.288378,29.451662,-8.5611807,-4.101199,-7.900144,-0.4172665,-8.882659,4.20E-03,-25.705775,-9.951737,-6.247907,-11.395523,-2.55800816,-11.038259,-13.324786,-9.9365207,-10.993923,-15.025602,-14.226012,-11.4413699,-2.962179,-8.636958
18,Andropogon gerardii,Monoculture,Pesticide,-250.795859,-179.70431,40.88806,-147.5161669,-70.326092,-287.683876,-21.9527766,-316.451154,480.15675,-284.16441,-232.55213,-304.949489,-276.3489685,-280.497435,-301.279471,-305.30403,-264.76241,-280.76389,-266.06594,-241.0373,-270.11578,-264.98217,-272.04325,-289.795777,-177.5405101,-251.6462359,-180.363289,-21.37223579,-91.952908,-118.639597,-118.470276,-115.401324,371.991069,658.84594,255.710503,-17.23289,76.06099,25.60502,-7.940771,-120.767198,678.690314,182.899029,-29.171673,146.64556,-162.861971,-169.9243497,44.300556,-100.98392,-174.16092,634.07783,626.119542,178.617183,69.352211,-121.6969148,976.465257,-42.1504752,-237.348941,-245.350853,-184.6099506,-213.4716339,-177.152393,-207.395948,-202.8034285,-265.816069,-297.834367,-242.189464,-215.367185,-205.601952,-202.122645,-137.609005,-229.6212869,-239.389894,-237.165137,-230.3393675,-200.399242,-2.20E+02,-178.843466,-224.628535,-196.052206,-238.774924,-231.3739245,-184.349253,-260.38189,-214.6145926,-195.985096,-178.977848,-202.632299,-193.2381495,-208.480797,-157.431329
19,Lespedeza capitata,Polyculture,Pesticide,38.004676,40.438288,-66.76307,-3.7307613,-83.371069,33.088787,-61.9980887,20.491926,-318.76134,18.507423,48.169034,51.091959,35.1299781,53.479226,68.730145,100.03358,107.56767,100.18982,119.89214,136.9917,131.45961,135.45519,106.5711,77.342288,76.1121178,54.3682639,94.262544,6.44848827,-7.41172,7.270034,88.47053,34.599345,169.375107,-122.76905,59.494444,145.5764,114.8501,133.64389,80.135311,175.962485,-74.577845,-45.129636,59.506028,-101.51886,59.42335,-1.4835858,-73.371166,-69.07129,45.7138,-120.54835,-108.437543,55.339692,-86.316405,0.5494128,-95.674581,21.7745706,21.753107,85.46944,28.811361,1.59548788,71.328929,12.780054,-8.01069242,33.136103,21.984703,32.270756,17.391518,32.679164,35.705368,12.79097,32.207844,31.372645,35.48064,33.9502463,34.260081,3.29E+01,42.997273,40.083585,34.229409,33.224955,32.1515979,33.263168,39.140232,30.8119924,36.771529,31.768081,35.778171,31.9608191,32.489826,31.289168
20,Lespedeza capitata,Polyculture,Pesticide,23.022419,22.891356,-80.11302,-0.8811091,-73.782751,23.33089,-69.9571001,19.184388,-259.26097,16.596976,48.176815,43.257691,27.5425384,45.397802,59.159267,86.36257,92.16673,80.84573,96.77767,125.2787,100.99624,112.83216,72.41603,38.443488,33.9160697,21.4251606,54.990743,-10.29553299,-38.657305,-17.99548,54.948007,14.771102,160.960269,-171.48877,-10.339544,104.08466,98.4674,136.70431,39.364377,152.105729,-122.011486,-76.41979,-9.12434,-111.43909,42.32045,-26.6862969,-64.158942,-65.50584,87.5827,-132.37158,-113.147916,50.53608,-86.214553,-3.0140531,-98.422023,21.1450611,18.032508,71.683355,26.4306264,-4.10145361,26.345977,1.653566,-10.76094501,32.376858,30.451724,33.827961,31.565389,36.692282,38.394034,32.409882,34.8457536,34.713478,36.924169,35.2145054,36.044123,3.45E+01,42.820479,37.561695,35.255809,34.585601,37.42589062,36.73066,40.954264,34.6106191,38.157579,35.624509,36.811715,34.7311597,37.086461,32.852731
21,Lespedeza capitata,Polyculture,Pesticide,18.579451,64.740132,-60.06432,17.2775429,-81.931673,40.507386,-67.8067537,35.50908,-257.97863,16.670826,42.715145,41.209698,30.989551,36.629369,47.446397,105.46661,96.29131,104.21725,132.39887,182.2905,136.74342,164.5628,112.41275,83.144232,73.3818839,48.0123834,91.868553,-1.61286428,7.797668,15.116413,87.842534,52.182568,95.361611,-91.32364,111.352521,235.6417,237.89266,298.35473,149.991748,137.615746,-49.019338,-10.605474,60.447636,-88.58413,49.585078,-17.1402777,-71.777359,-69.60864,-107.67891,-74.55892,-111.869548,46.079051,-90.173206,-19.0548797,-95.930073,-1.5816138,20.173192,19.163267,37.1137045,-21.55947317,27.050841,-1.224347,-17.34162511,22.284214,20.1736,26.191593,12.689097,27.594432,31.095258,6.502334,26.9069832,26.36265,27.031248,26.0670365,22.599145,2.67E+01,25.669051,35.446489,28.441443,26.141194,28.1937068,27.161251,32.739766,24.6372126,26.833971,25.755597,28.930549,24.7214949,27.356502,23.739703
22,Andropogon gerardii,Polyculture,Pesticide,-46.994724,-43.776688,-15.90746,-90.7287185,4.418432,-4.699153,40.3921855,-2.182125,-104.12667,68.88051,2.37197,19.551823,48.8489458,38.673222,16.93981,-42.81192,-50.98192,-59.0727,-74.07802,-145.2357,-117.11873,-144.68053,-85.29311,-18.106543,-64.8165178,-22.2643898,-77.592148,-3.7149081,-35.954798,-102.953411,-121.03727,-135.352955,55.079841,39.37837,-56.272444,-195.27165,-186.84155,-217.71441,-169.216624,25.97499,5.189135,30.03151,47.631324,88.09132,44.188052,87.9331695,-2.483079,-21.82968,185.7386,201.07802,-24.493001,-22.351608,69.038836,77.5242023,-82.460724,-15.1341553,4.907837,-8.513612,12.735936,61.36443708,-27.670337,22.63888,33.56602496,15.063942,17.828854,14.249603,32.41069,17.865102,17.081071,9.863572,20.6464933,13.297983,12.566442,11.8135042,16.212706,1.36E+01,1.255279,8.016541,9.581375,12.442257,12.12240433,10.50751,16.914047,11.0857796,8.25712,8.143388,8.932449,11.8361573,11.589364,11.701332
23,Andropogon gerardii,Polyculture,Pesticide,5.154679,-20.361455,33.36921,120.6016661,221.808786,-11.946775,109.5737566,32.237702,187.01839,16.1559,-10.823679,4.793995,34.9687368,-10.130341,-7.293858,-56.19863,-62.45891,-77.50748,-88.5919,-143.0064,-122.87326,-145.32728,-100.24977,-80.698115,-75.2948001,-51.920382,-105.512448,-0.01038512,130.646997,-24.601972,-96.864029,-165.216895,-222.765386,-84.48359,-171.842257,-244.04152,-264.75423,-258.29312,-192.702978,-223.481746,-74.292749,27.975895,2.310517,142.52911,-24.395266,102.0273037,8.535448,-11.30969,-43.01023,46.56565,-8.520487,-17.542283,122.121851,101.9689428,-78.278422,1.9559636,9.199553,-12.049341,-19.3808313,33.18662761,-15.703304,53.543837,32.84697352,27.008904,32.399368,28.820726,40.371639,31.861021,31.610971,31.876931,29.9916074,27.549401,27.429972,27.3468341,28.340308,2.72E+01,12.182175,23.038468,27.640624,29.264202,30.53036904,27.823904,25.881572,26.7435493,23.929386,22.251788,25.194788,21.7276687,22.173871,27.108553
24,Andropogon gerardii,Polyculture,Pesticide,82.76284,21.314773,143.61792,35.1344237,184.885855,-23.303251,117.3469359,-29.457186,81.23061,-10.263575,-44.759355,-59.609052,-52.7588832,-67.194341,-73.132298,-111.37851,-113.69345,-102.98254,-129.62038,-149.0015,-137.36331,-166.96414,-81.77805,-113.143799,-69.0374704,-75.4397061,-83.807269,-26.05992333,50.190215,-4.292857,-93.912143,-132.138846,99.575279,149.9558,3.9653,-190.99903,-117.48172,-171.8947,-78.583234,-251.915106,287.617645,65.083153,40.145697,215.93283,1.628654,56.8066456,117.465952,-67.52397,-136.96424,270.95343,199.683195,2.223671,140.106172,89.9835172,76.62001,-49.5173769,-47.286945,-66.013689,62.4297643,83.90541149,1.73563,-18.281823,0.02737862,-32.224302,-23.157299,-44.381485,-22.545312,-38.117549,-36.62641,-27.007691,-32.9949125,-29.853632,-38.414276,-34.1339196,-45.197139,-1.85E+01,-31.375515,-37.658529,-45.56408,-25.769371,-40.9884261,-41.942518,-36.773372,-21.7900661,-40.911984,-45.717526,-48.612781,-44.0204899,-38.033066,-38.621467
