Sample,Species,Diversity,Treatment,3.30001,3.35001,3.40001,3.45001,3.50001,3.55001,3.60001,3.65001,3.70001,3.75001,3.80001,3.85,3.9,3.95,4,4.05,4.1,4.15,4.2,4.25,4.3,4.35,4.4,4.45,4.5,4.55,4.6,4.65,4.7,4.75,4.8,4.85,4.9,4.95,5,5.05,5.1,5.15,5.2,5.25,5.3,5.35,5.4,5.45,5.5,5.54999,5.59999,5.64999,5.69999,5.74999,5.79999,5.84999,5.89999,5.94999,5.99999,6.04999,6.09999,6.14999,6.19999,6.24999,6.29999,6.34999,6.39999,6.44999,6.49999,6.54999,6.59999,6.64999,6.69999,6.74999,6.79999,6.84999,6.89999,6.94999,6.99999,7.04999,7.09999,7.14999,7.19999,7.34998,7.39998,7.44998,7.49998,7.54998,7.59998,7.64998,7.69998,7.74998,7.79998,7.84998,7.89998,7.94998,7.99998,8.04998,8.09998,8.14998,8.19998,8.24998,8.29998,8.34998,8.39998,8.44998,8.49998,8.54998,8.59998,8.64998,8.69998,8.74998,8.79998,8.84998,8.89998,8.94997,8.99997,9.04997,9.09997,9.14997,9.19997,9.24997,9.29997,9.34997,9.39997,9.44997,9.49997,9.54997,9.59997,9.64997,9.69997,9.74997,9.79997,9.84997,9.89997,9.94997,9.99997,10.05,10.1,10.15,10.2,10.25,10.3,10.35,10.4,10.45,10.5,10.55,10.6,10.65,10.7,10.75,10.8,10.85,10.9,10.95,11,11.05,11.1,11.15,11.2,11.25,11.3
12,Andropogon gerardii,Polyculture,Control,-4.344033,-32.4747994,-23.0915914,85.571546,-29.867279,25.872123,-30.8967715,-8.492181,16.651541,-2.883338,-9.205608,-41.478258,-45.284167,1.252504,-36.796578,-45.800531,-79.77858,-52.236818,-39.7428313,24.0894271,-51.8656092,-34.007701,3.9842316,-6.8320583,-5.969357,-33.745513,-67.48352,-40.380744,-30.2387591,-30.520907,-26.2861414,-34.399161,-50.087626,-33.8044749,-45.098566,-52.979526,-111.25997,-245.7277,-67.12518,-36.22553,-12.8323067,-31.558873,2.99929,-38.222626,-25.2220549,-53.74544,-45.402311,-35.007421,-21.740523,-18.37607317,-13.6723518,-13.21704602,-23.664801,-21.40870639,-26.4035854,-8.0538679,-12.805422,-9.3954675,7.057803,1.5443744,25.6831379,-16.6639538,-25.65433,-20.539026,-28.408909,-14.3115518,-22.0355605,-24.4572543,-28.7726905,-27.9383198,-32.080319,-22.475679,-19.4496163,-16.9155388,-14.508955,-2.24E+01,-2.129589,0.1929808,-13.674098,36.9636531,5.2096206,-6.7280979,2.0691433,-4.6536955,-6.4720933,-3.027217,-5.544667,-3.682343,-4.795931,-5.947345,-7.6385543,-0.04188538,18.9875335,13.2317325,-7.403167,-3.2739668,-4.6525519,0.6754155,-6.384593,1.81345389,-5.2835646,-6.2013737,2.0434993,2.912407,27.5269703,-6.3327035,-9.6847777,-14.0276772,-4.6674232,-4.6741997,-5.4543121,-8.12405065,-5.5065021,-7.055454718,-5.8603601,-7.9084912,-5.804715,-5.8820305,-0.626316,1.36270817,24.6337088,-2.654943,-3.6463846,27.5333541,-7.4298364,5.01712884,-6.4148013,-6.6705232,-2.1760281,-6.630646,-8.5983485,-7.6827531,-10.251022,-9.19488939,5.3535299,-4.3394471,-3.3732435,-5.9657784,-6.9721184,-5.53033962,-5.4787686,-4.1318222,-3.0726967,-4.1404733,-5.3084389,-3.894779,-6.2465157,-5.65140961,-5.70429785,-4.8880569,-6.1778032,-5.3462063,-3.7357559,-4.8753688,-4.9368893,-4.9322929,-2.2351066,4.94079583,0.1433496
13,Lespedeza capitata,Monoculture,Pesticide,-2.664578,-0.9475309,-7.3405939,-38.407906,7.857968,-9.109037,-34.8894487,-56.941222,-13.801064,-20.506312,-12.083569,-5.057322,-7.706013,-30.887,7.826231,6.269289,48.02484,16.252343,3.9046501,-21.6220314,15.8660935,4.34461,-8.330839,-2.1134015,-3.759585,19.961228,52.80086,16.698641,9.1612925,16.31334,13.364354,10.226321,11.914803,22.0278546,7.147366,18.649626,61.90014,172.9082,51.86253,22.020551,-4.823632,-1.4216548,-8.681686,34.32495,15.2551271,30.80089,21.142386,11.399428,4.3887254,8.07964719,8.2605019,9.75366375,11.088251,7.34680083,4.1105298,9.8241191,7.181359,1.9848492,-3.720827,-9.3779564,-7.207081,2.7159812,7.024759,7.541902,-2.31174,-2.5904842,-4.551381,1.4912523,7.4309426,8.7633776,6.049916,0.1761634,-5.8413869,-1.6984183,-4.162576,2.59E-04,-11.296925,-18.9699446,-11.715028,29.9726157,17.3652533,20.7296959,2.3171633,18.1788387,15.8620772,7.070431,11.9330796,12.0792756,15.602121,14.311911,12.3401946,12.62777875,4.7865961,3.0697697,8.979771,13.0840953,15.187661,9.7951288,15.8722932,8.09091409,15.092593,14.5608481,11.4951361,10.3516304,-1.5217181,2.1499683,6.8054078,12.4726037,9.7982014,9.4014753,8.3389232,8.26610855,9.6067856,9.195123097,9.3694708,9.2201759,7.430559,7.7006657,7.1233793,3.26315037,-4.3053725,4.972481,1.1457233,-5.9173654,6.4494257,-4.95193442,5.4419111,5.1303654,-5.1751986,3.5742997,8.2328792,3.8293825,6.6627419,6.29875322,2.1114405,3.7953701,3.9054268,4.27440951,3.8261382,2.8707034,2.7588699,2.9566786,2.0028665,2.5342952,3.2199207,3.3781082,2.186689,1.4376233,1.94288571,0.79071961,1.4706703,1.3268229,1.1446529,0.7577423,-0.0375743,1.0813274,0.1365235,-3.99368848,0.8314888
14,Lespedeza capitata,Monoculture,Pesticide,8.594869,25.8098645,9.2236126,-67.671854,8.665313,-34.908288,-21.1556851,-48.300722,-25.158719,-35.198215,-37.989878,-54.990631,-47.014675,-61.869613,-13.288782,9.699341,131.13339,54.833105,23.4042696,-41.1273798,18.5967024,12.640839,14.9872798,13.3358396,29.762266,39.877437,81.19264,34.82228,50.8059007,49.362276,22.207609,25.432783,31.02738,-3.3324068,29.224127,40.330063,150.96463,394.7457,87.74007,23.337587,12.7915164,38.4993235,15.315499,97.539278,42.0315859,55.79766,38.268791,32.397304,23.3368825,21.72171629,22.6820567,23.06874686,32.012241,23.97608261,30.3657418,32.1726878,19.084657,28.5940069,17.365149,4.8510713,11.4008169,20.5189545,24.513366,10.95278,9.82594,10.4874222,5.9077361,9.2047428,1.8353297,-0.5199342,4.966526,-8.7237384,-12.13719,-11.1923294,-14.307706,-4.52E+00,-11.560383,-16.7732364,-15.395733,-9.2559131,-0.1320672,7.1936524,-2.8498898,10.67576071,9.37924,2.852068,8.4889058,11.1972179,11.875839,11.503607,11.2642826,10.55256164,9.5507669,9.7802855,2.990358,7.0479345,5.0809224,9.7197847,8.1680963,8.1210888,5.8241927,6.99521,7.9830527,6.7808245,-0.1269346,9.9884794,9.6913148,9.1542701,8.6445455,8.7013161,8.3303266,7.72536194,5.0080943,6.534432958,6.7623843,6.7826331,7.616773,7.5028209,4.3267035,2.41226291,-5.2244654,7.372312,9.0596726,-3.8403338,9.6751676,5.81668929,7.3943398,5.9384914,-1.697468,2.5003433,13.6584032,5.3200302,13.5743515,3.11077991,6.0092478,4.0497761,2.9744214,1.40927504,1.5358132,1.27014451,-1.0745056,1.1278258,1.8207307,0.1899644,0.2898549,0.3723012,0.8583784,0.11832501,1.29793118,0.47496854,1.1647592,0.3403712,0.326543,-0.809392,-0.4135549,-1.3851253,-2.3068604,-0.01586116,0.344687
15,Lespedeza capitata,Monoculture,Pesticide,-14.423976,20.5063219,-3.0633897,-93.915179,-1.244928,-56.88867,-7.0556312,-39.740826,-18.338272,-40.727279,-31.157286,-31.19616,-19.712916,-51.183789,-11.673675,35.203016,138.45892,39.899613,2.9374451,-44.6729693,25.6815748,15.426381,-8.5813927,4.3490978,4.973977,28.178082,80.04895,24.340668,28.9937468,36.645192,16.5288544,38.130669,44.203331,0.4047139,50.787305,62.778377,172.58587,399.4259,66.78856,16.916793,10.6568136,75.7619336,53.114016,88.550279,-3.8576279,63.07636,34.546734,18.790204,-11.4116473,-9.73118016,-9.7009377,-7.73747889,2.591967,-7.28908217,-7.4305966,3.61003,2.683363,8.9117571,-2.792511,-2.8571561,0.9122191,10.7642387,14.615959,-1.793554,3.960741,-13.379828,-7.91466,7.5874391,-0.5254423,-1.6287795,2.032223,-10.078876,-12.5409236,-10.6825361,-9.787162,-5.49E-01,-6.30834,-9.4436443,-10.016494,-41.9443622,-24.707552,-17.1895097,-21.2930845,-12.08628727,-7.0329996,-10.718538,-6.569943,-6.8341913,-3.454387,-2.81672,-2.1067747,-1.31510336,2.1587351,-6.9471895,-5.710714,-2.3620164,-1.254793,2.9897959,2.1262099,3.04438952,0.6707535,1.746817,2.4801272,3.6783889,-1.6515166,-2.7409399,1.0966342,0.1435619,3.2427159,4.8873753,5.261347,6.72867257,3.6504753,6.632767465,5.2636617,6.0671099,6.523362,7.0960577,10.651466,6.23634356,3.7426159,6.057211,3.5600141,4.5427867,3.7319357,-1.36808671,5.7196825,6.3149349,-0.2142295,4.9563567,12.6930621,6.8863006,12.0382923,5.66704696,5.9256667,6.1288962,7.0637414,7.35747962,6.3678825,5.96412821,6.0149106,6.4106152,6.3869981,5.929346,6.1047875,7.1455075,7.3371319,8.06317102,5.83768849,6.86910039,7.4515507,7.4176442,5.6673416,5.7875463,8.0688102,5.2291235,5.0647167,4.3293541,6.2281885
16,Andropogon gerardii,Monoculture,Pesticide,-4.706185,1.0847614,-3.1992653,-58.022692,-13.789824,-10.281322,87.6645755,60.788204,29.113271,31.057081,13.48048,11.999438,-20.174368,32.205329,13.20641,18.944096,-56.46641,-17.114324,0.6243398,32.1293543,3.8510194,28.019729,-15.8995799,-0.9148479,-12.399076,-26.410504,-60.12887,-15.891313,-25.6487332,-28.121451,-17.74699,-18.655653,-25.986922,-5.8980213,-9.12632,-28.222979,-85.38274,-215.0214,-47.58384,-21.411494,22.0100623,-3.9645634,20.047407,-30.52601,-3.6273164,-33.76957,-23.475178,-10.415016,11.9222773,-0.51290721,-5.6646615,-8.2599039,-10.342054,-1.00146664,5.0969904,-2.4717065,-3.70767,-2.4799692,13.297852,11.7697864,6.0357385,-4.6060111,-14.75429,-10.209416,-14.455161,4.6441974,-8.7902219,-18.1538444,-19.3954356,-15.5359199,-11.07645,-7.9934983,-2.6134917,0.1885331,-3.350943,-5.72E+00,5.55416,10.889635,-4.783252,-31.4584795,-32.1220891,-23.7504275,-18.8832897,-18.00802706,-19.1446741,-16.630645,-15.4601048,-18.8717321,-15.529976,-16.781003,-15.9713922,-15.82493167,-7.9043337,-1.204216,-15.280275,-16.8970018,-14.9168996,-10.0026302,-12.7636879,-6.03385958,-12.1527311,-12.0711711,-11.3053753,-11.2882284,-1.8562218,-2.1768381,-10.9632471,-9.3259909,-9.0139081,-7.3463313,-7.5338474,-8.21008271,-9.5290557,-9.294660696,-8.6115526,-5.4315239,-5.945056,-7.5014559,-0.5726616,-6.56524553,1.1719359,-4.273083,2.5973759,7.8884458,-0.1891699,6.54902731,-3.8637962,-1.9865013,9.5134379,-4.4099202,-7.4578359,-4.952701,-6.2986942,-1.75013106,-0.8766007,-1.6070542,-4.3161157,-4.7904533,-2.440856,-2.65709569,-2.1401427,-0.8249359,-1.2923156,-1.6260648,-2.6261729,-2.6644456,-1.981374,-2.13956323,-0.27807084,0.27440699,-0.4110079,-0.3998515,-1.3522073,0.4884271,-0.9354249,-0.6313036,-0.1519413,2.85923368,0.1782323
17,Andropogon gerardii,Monoculture,Pesticide,1.732276,-8.5216311,35.5513637,193.674527,14.256346,25.639246,-7.1828905,96.269128,9.69944,4.394636,13.802569,40.736781,56.626846,46.154746,-4.677063,-22.222793,-54.67941,-27.571789,-17.0584123,-0.8187681,-26.4190222,-12.741551,-7.3029929,4.9520287,2.327701,-19.059008,-54.18101,-7.819423,-15.9366627,-16.35867,-0.6915452,8.192398,6.628,2.0287525,-14.796647,-17.305397,-82.58641,-203.2989,-44.72795,-24.41093,-25.9989753,-77.5857252,-84.810562,-52.25143,-15.70712,-31.70679,-19.450539,-10.691745,0.4352215,3.39107752,5.0259393,2.94013227,4.247438,4.81415611,-3.655131,-6.994121,-1.945513,-15.4159631,-7.700943,20.7059109,-0.3972167,-2.503052,-6.639419,14.040476,5.768365,16.3607503,31.0672814,7.514234,14.9495301,13.1439386,12.104614,31.0765317,32.571126,27.3487238,27.813861,2.29E+01,39.869981,45.3186935,2.748142,-48.6147814,-0.2291958,-14.5348235,10.5645127,-11.58845418,-2.7279043,3.152229,-8.0805814,-9.1057462,-11.973276,-9.763474,-11.2823168,-12.63616753,-11.6351832,-8.3075547,16.342029,-3.8920446,-2.3243001,-7.2474828,-4.2613656,-7.2054267,-3.3903435,-4.0987848,-6.5884363,-5.4198224,-7.5144517,-8.2971707,-4.1528364,-7.3310059,-8.0538592,-17.8710656,-3.4356623,-3.32321318,-2.3494232,-2.859160529,-3.0175041,-1.9982425,-2.608509,-0.6100119,-1.6949054,-0.09003074,-1.3348808,-2.766267,-5.1975257,-3.4544586,1.1544725,-6.59405378,0.2443371,0.9849529,17.7334471,-2.896997,-2.5502118,-0.9288296,-3.2136486,4.88646492,-6.1917314,0.675648,0.6999236,0.26759604,3.4572073,5.34709693,4.1543833,0.3523988,2.163429,0.8138863,1.7565498,0.5716703,1.8947409,-0.04825531,-0.11592417,0.01194494,1.0517444,-1.2807685,-0.3619751,1.1340878,-0.3858039,1.6980016,1.4933457,-0.61054784,-0.7772861
18,Andropogon gerardii,Monoculture,Pesticide,-41.141666,-38.4839762,-22.388763,7.203554,-48.814549,-45.113378,-40.5051058,21.253013,-52.174123,-56.2582,-65.007013,-87.451876,-85.053168,-67.022053,-82.30251,-48.412284,-66.36267,-55.166532,-53.5344749,-46.8184333,-49.453266,-46.525356,-52.8829714,-27.2469793,-18.685532,-28.084533,-61.44048,-19.158301,-20.0284292,-22.187891,-16.162256,-17.66713,-13.437147,-39.4987848,-27.896048,-22.054333,-85.00452,-211.7789,-46.55275,-56.193716,-44.9796447,-112.4485149,-140.038695,-62.039708,-11.4053463,-31.25465,-15.412789,-6.951831,0.1288056,-1.44585131,3.2879741,4.4290498,-4.430578,-1.46750837,-5.5013171,-3.4675084,1.121949,-13.1482151,-5.792538,3.3589153,-9.8574432,-20.7806666,-18.803922,-7.083415,-18.813198,-8.7961997,-18.9806731,-32.5580037,-28.590425,-22.5356468,-32.794824,-23.9296692,-23.6326334,-23.0823749,-22.432973,-2.76E+01,-7.495287,-2.1813418,-14.213269,-8.7535563,-9.7361861,-2.7992567,8.1306514,-4.53441983,-6.4132044,-2.682196,-5.3257627,-1.3893912,-4.146535,-2.237606,-6.0343996,-7.78822374,-6.1638665,-8.2573196,-6.811971,-7.2429936,-7.7686613,-6.4545665,-10.7001639,-9.22782811,-13.5866566,-9.7481619,-10.3788152,-6.5371112,-5.7718091,-11.7606199,-6.9890928,-6.3894534,-6.5354696,-8.0284818,-8.2647872,-8.07016284,-7.3407186,-8.713368493,-9.9435571,-8.9422262,-8.090604,-9.1349831,-10.3133161,-2.822867,-4.2440987,-8.287072,-13.4978728,-4.3193686,-9.4575961,-11.2239993,-9.3563622,-10.4899721,10.7800708,-11.5395576,-10.8344487,-10.9999802,-9.3723664,-9.35732259,-10.2459134,-9.3541589,-9.8351952,-10.11458248,-9.5446647,-12.46710937,-10.6136521,-10.8874321,-10.3763767,-10.514826,-11.2506389,-11.7079297,-9.4304546,-11.43568097,-10.86000464,-9.77176098,-10.1119544,-11.3818552,-10.0942388,-9.5319424,-8.9708528,-7.8163039,-9.2436436,-7.19532958,-7.90719
19,Lespedeza capitata,Polyculture,Pesticide,-13.60466,12.1380667,-3.4274258,-47.447508,7.47393,-21.406817,-12.3700478,-42.422808,-14.00337,-35.155944,-28.391617,-28.585607,-29.674082,-33.99052,-7.525599,16.726436,97.65015,15.216849,-7.9531138,-21.3657252,6.4925939,11.210067,-0.2157774,3.3818941,15.800134,35.823924,97.45516,21.648956,30.8569381,30.876578,9.7321286,20.263029,40.096783,9.0805678,31.106512,55.047946,138.95736,357.5183,92.49634,25.00136,19.2145343,60.6395802,64.311376,69.589191,12.0469666,62.07793,45.890279,23.329512,-6.9011721,7.12303132,9.6277073,12.07591527,17.272332,4.60282234,-6.6294919,1.7511227,9.987712,11.5197162,-11.635434,-13.304754,-4.5236677,15.8032227,20.985314,3.273918,26.244188,-12.5810342,0.9021092,8.0911952,-1.1138034,-0.6232693,1.730199,-10.6587776,-14.7339964,-12.0919313,-10.679488,1.13E-01,-10.498245,-14.6316176,-15.174915,-6.8378508,-5.0790247,2.6417316,-6.6376157,2.54248815,6.1374762,-3.056449,1.9999021,4.9986723,7.163313,6.246885,4.8134545,4.86210968,-1.7679692,-3.1712906,-2.783293,2.7901514,0.6394259,-1.6652009,4.4942208,-1.719058,1.1628395,-3.2158409,5.3062398,4.195938,-1.0601065,-0.9334467,5.7398426,4.9597364,7.9032779,7.8282423,8.5156099,6.34451153,2.3648242,4.110981348,4.3074293,3.4193563,4.297519,5.1564048,-3.3219358,7.7584529,0.925339,-0.609547,-5.5835387,-10.1695221,-3.8432766,-10.18252283,-2.5548063,-0.5619585,-2.0255262,-0.158852,4.4748721,0.6009619,6.5430758,-0.32780205,-3.9796561,-0.3804661,0.3710858,-0.17723981,-0.6213832,-2.59754057,-0.2753219,-0.1400311,-0.6896083,0.9894103,0.5619837,-0.2390431,-0.2639241,-1.9155665,-0.04313596,-0.80221006,-0.1959558,-1.1849281,-1.0812848,-0.4227744,-1.4441023,-1.4294409,-3.3264015,-7.83858762,-4.0684833
20,Lespedeza capitata,Polyculture,Pesticide,-25.96224,-8.0350398,-37.4283142,-30.394826,-4.254429,-9.644253,43.4359747,-14.357435,45.064278,11.000915,18.009982,46.067788,89.966283,23.102372,38.796145,39.890881,51.91893,18.672309,12.4323177,19.4201411,33.193156,56.970975,24.7587677,-29.3361687,-17.761949,-6.747001,21.93257,-31.044076,28.4178084,10.567009,-36.5464085,-27.657962,-13.977418,17.2343227,5.025114,11.345966,79.05148,160.1737,31.54835,25.762492,35.7503856,115.3219308,146.231721,54.866147,4.9560069,27.93966,22.458974,-4.170959,-18.9280495,-32.27649614,-36.187694,-39.74606037,-33.446263,-32.78331694,-23.4607836,-23.3090288,-39.619362,0.9889781,-2.125724,-10.8839189,-1.6592496,-8.0103935,-5.038659,-31.446012,-14.255903,-19.2590547,-9.1699525,29.095979,7.9474512,0.5684405,3.500219,-13.5604486,-14.2902026,-18.6859497,-17.261751,-1.21E+01,-38.503518,-33.5679201,-29.479282,19.9531985,2.0376832,0.2081887,1.976744,-8.05560532,-10.458522,-15.764385,-15.2677962,-16.0128995,-16.004337,-19.654711,-14.8144678,-11.32705023,1.3781117,-1.3600079,22.802188,-15.0490611,-16.7935408,-17.5314835,-14.7737959,-11.92454564,-13.2911327,-10.4175655,-12.170971,-15.9304881,-7.0212972,-5.285851,-13.389458,-12.4456171,-12.1566938,-10.5644,-11.0105759,-10.44568677,-10.1003743,-10.45961404,-10.1388721,-10.5584314,-7.058928,-5.8166259,4.1614428,4.6048409,7.8514591,5.770411,12.2798563,16.0601175,8.9105995,16.15875877,5.4191492,2.5914114,6.1846346,4.4212207,7.6139392,2.0468304,9.0995903,4.13705878,17.0319244,9.5185918,7.9776614,5.66262102,10.1866185,10.25184413,8.9880623,9.5349921,11.0340855,11.79694,12.813812,11.5776507,10.5428565,12.17150124,13.15952078,13.82309291,13.2836228,13.2302151,14.3293475,14.9511365,15.1002105,15.9108797,14.6569884,20.59700542,19.4017499
21,Lespedeza capitata,Polyculture,Pesticide,18.859152,22.7176568,-1.7298213,-20.533943,31.818635,-1.562144,-16.3961167,-34.051226,-6.060824,-11.249671,-2.416271,2.423884,24.949132,-27.047112,5.107836,6.439612,48.76749,15.633225,6.3467922,-17.7762818,14.4869896,1.113664,23.9995278,10.6674436,25.40294,18.322812,24.59297,12.761644,16.2102882,21.316553,10.9998688,8.178108,7.360306,8.0102269,6.423791,12.334887,52.34241,137.7778,34.70982,13.448084,0.1706919,-0.7701377,-22.363582,28.43389,17.0863759,21.64605,16.744372,6.796538,3.0938764,2.46237939,5.9109824,4.4590853,8.663322,9.00921783,6.8123238,10.8050577,1.197518,5.1895966,2.363809,-4.1285029,-3.1727027,5.234851,11.291662,10.487429,8.829894,9.2836778,10.2122265,17.2433049,18.8211085,15.783615,14.628118,5.7005735,-0.1525095,4.7437699,4.627593,2.05E+01,4.216099,-15.1420827,-15.329358,7.5652123,9.4039235,11.9381168,0.5149521,10.17474986,11.0641088,7.071496,9.6021529,11.678074,13.088704,7.794989,8.6565702,9.24445806,7.4585762,5.7770817,6.020841,5.6937749,6.0696004,6.7728825,7.5773593,7.41026556,5.790739,5.9858007,3.5847237,2.8202865,-2.2646053,1.0722659,7.5940591,6.0383931,4.7123014,5.2049622,6.2195385,4.01527166,5.770649,4.938965678,6.688822,6.6008752,7.236531,7.679095,8.7974533,9.62764461,1.1978768,6.319765,6.5233821,-1.1813232,4.6314572,3.65387378,4.6711539,2.2599599,1.6405959,2.4090537,8.0790943,4.9555623,7.4629806,4.30620859,4.0868602,1.7887866,3.0193246,3.62064275,1.6163159,3.27121423,2.0465263,2.3851498,1.3570009,2.5295106,1.7169952,2.4479337,1.5715839,0.41882211,0.76046411,2.26541524,1.0481789,1.2364254,1.5593719,0.5240295,0.9970646,2.4551581,0.8999909,1.07845946,3.0227956
22,Andropogon gerardii,Polyculture,Pesticide,64.159678,0.6542262,43.3254237,216.038637,27.072746,43.467819,-19.1078503,26.291175,-11.135123,46.853301,18.466633,19.223212,5.208241,21.161936,-3.120019,-37.489072,-68.78998,-14.338843,12.5072883,18.259799,-12.7629998,-23.823572,6.8592106,-1.7286364,1.948638,-20.109876,-53.70941,-1.069208,-7.218426,-10.878272,3.7324621,-4.053943,-7.31295,-0.3851017,-23.790946,-28.095474,-85.64647,-212.3486,-41.87602,-10.891715,-25.9989753,-103.0820922,-114.400563,-48.136077,16.9564702,-21.82845,-4.835309,16.62691,27.8595898,22.8009935,16.9813713,15.45884467,10.820166,18.65232061,24.2676662,3.3156302,7.546214,-9.1357715,-6.283714,11.4398302,-18.2501033,5.5902279,-2.786265,16.056867,12.203868,26.783875,21.7543351,-8.7305858,4.061015,4.935786,5.30624,20.1657652,22.6873734,18.1798127,10.37896,-3.58E+00,9.221336,23.5521644,-5.816102,6.7530028,34.645942,5.7030811,25.9543104,11.11503065,9.9902363,22.115463,15.8961711,6.3480357,2.757662,2.126118,3.8577425,-1.7569921,-17.0028845,0.0934556,8.710247,8.7328358,7.3103731,-5.6193281,1.4179492,-3.74065569,4.4526034,2.9790284,-2.7482361,-1.9150696,-6.1313155,14.9932071,1.8830949,2.861971,-0.3123832,0.4553601,-0.2382318,-0.1724545,-0.2587616,0.009656764,-1.1388575,-2.2747387,-13.768682,-2.1261391,-12.5158492,-7.32824607,-14.2883807,-2.695827,5.1834432,-16.0908096,-1.3437783,2.61869591,-1.6962542,-2.8863486,-8.1115508,1.096401,-5.4268155,-1.1167889,-3.4915866,-5.79517103,-12.0677452,-3.6190718,0.6583093,-1.54785471,-3.2336701,-1.49760358,-0.8231912,-6.1906277,-4.3833128,-3.206276,-2.8696748,-4.3490957,-4.8352055,-3.21933051,-3.80263987,-2.2246761,-4.6821819,-3.3764171,-3.5871885,-3.0454187,-0.1998176,-4.5911637,-2.2308212,-10.72481958,-7.5982554
23,Andropogon gerardii,Polyculture,Pesticide,58.311183,-2.6993427,39.6613848,156.093027,14.244115,47.888275,-5.4977126,7.409894,-2.335432,49.899446,42.037955,52.436188,42.595465,49.215508,5.637521,-38.601821,-75.15252,-34.969159,-18.8842721,18.7403157,-28.3744136,-37.015254,1.0839242,0.9874289,-12.234061,-25.903022,-58.92156,-13.608003,-24.8229273,-18.906463,0.7748075,-7.950969,-24.102774,7.6398268,-28.701768,-49.612062,-105.06357,-237.1123,-63.72095,-22.628306,-41.4843754,-99.3901324,-108.954863,-63.155228,-32.6220414,-51.28481,-43.455704,-21.925373,-6.4494432,1.48355803,-3.7910871,-0.01740842,-3.508729,0.89711907,-10.8099434,-14.5965287,-8.047468,-22.2788562,-11.588354,-3.0457078,-9.8845948,-11.9644374,-16.94764,5.640436,3.418225,11.3481375,18.181326,1.3778875,21.7315067,20.5804998,20.626941,50.1380256,38.5957779,36.0635924,24.972946,9.50E+00,14.741974,28.2527994,-7.602425,44.1013484,55.9041609,17.1552651,16.210682,20.07727911,24.0454218,28.189857,15.7517437,9.9374807,3.806091,3.470249,5.7091958,4.55420099,-9.1010503,-6.2946953,5.086164,4.301988,10.2984166,-0.1953998,3.939483,-0.25294244,6.015978,5.3737097,0.4895039,0.4444777,-3.7126039,0.1960942,3.7621914,3.508234,1.5297618,1.2333524,0.4286533,0.79289908,2.5546675,0.823116468,-0.5128558,-1.3699845,-2.836744,-9.0786962,-3.9489401,-5.64558446,-12.0799511,-7.097273,-7.7384689,-12.5449838,-1.9460628,-4.44909011,-0.4386362,-0.9101117,-6.4464767,-1.029691,-3.8123532,-1.5593451,-4.9517773,-6.24106366,-4.0630124,-2.098642,-3.8561353,-2.43529389,-3.0478987,0.24603649,-1.5565275,-2.1049705,-4.5374474,-1.6636719,-2.3770036,-2.429219,-2.9649611,-1.68004371,-2.20519528,-2.33844107,-1.9811789,-3.2479529,-4.0437278,-3.2692288,-1.6707644,-0.980481,-0.5474456,-5.06978679,-4.8963791
24,Andropogon gerardii,Polyculture,Pesticide,13.798209,-23.610643,-6.9508112,97.737827,-12.254168,19.759525,-25.9163247,-1.079359,-30.528134,8.191274,-13.943012,-27.939576,-54.366341,-8.986261,-39.550835,-47.858408,-79.40303,-48.124828,-38.6222517,6.4221157,-50.077563,-48.404058,-24.3411874,-32.2802173,-12.46436,-25.157079,-61.32632,-17.730273,-16.5317532,-22.623359,-16.048778,-24.647536,-33.145503,-24.7402293,-36.248251,-41.459619,-97.7084,-227.6862,-58.02911,-38.207833,-33.5867061,-98.6975167,-116.890665,-57.003196,-17.1262211,-44.7625,-36.141886,-20.209214,-8.3793588,-9.89461699,-4.4784254,-0.67677816,-5.298562,0.49835021,3.384287,2.1451655,-7.383281,-15.0714747,-4.829695,0.3683949,-6.8760832,-12.7277535,-18.263896,-5.630528,-9.599818,4.7921907,-5.5989998,-24.1299733,-18.8019233,-17.7746152,-24.44081,-13.6395767,-14.5885335,-11.4862279,-8.458169,-1.13E+01,1.759184,-2.6993686,-14.884632,91.583965,10.6397255,4.7582064,9.0979927,4.67069755,1.8158736,7.571159,4.6761291,4.8007775,2.195057,2.724868,-0.6184957,2.12970638,0.9960406,8.6297236,1.419812,-0.9146081,2.9490694,-0.5154474,-0.2933072,2.57659111,1.325952,-1.7456004,-0.5518325,0.9618789,1.8208788,9.2984478,-0.9431735,0.5858089,0.2870598,-2.6572555,-11.0136427,-1.5153915,-3.0824791,-1.98436569,-3.9059954,-3.6124679,-1.515927,-4.2168288,-5.4722092,-9.29862867,-5.9998811,-4.75802,0.9759779,-0.3343755,-3.966504,6.8970396,-4.6891488,-4.8657137,-18.0946045,-5.3646757,-6.0719991,-4.2731699,-5.7290341,-1.19715682,-1.6539683,-8.3544113,-6.0867256,-6.65029292,-6.0626607,-5.2212564,-4.4624421,-3.0202228,-2.2798303,-4.4727362,-6.4807318,-4.8747011,-5.5156205,-6.26428921,-5.24208679,-5.90182296,-4.8253103,-4.534657,-5.6079009,-5.7721711,-5.22741,-4.2385941,-6.1606499,-0.58281671,-5.7689047
